,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
17133,-4.9250026,-2.8291736,-0.7580001,-6.1990376,7.6612544,-0.3429144,-2.223015,19.255877,-8.853195,-7.1600857,-6.0387316,-4.951001,4.3471646,-8.173183,-6.7078457,34.52211,7
17134,-4.493426,-2.5453238,-1.1610754,-6.0396385,6.774614,0.2170107,-1.2561873,18.728256,-7.188417,-6.612621,-4.202989,-5.3701224,3.849794,-6.7922554,-3.9498203,28.71752,7
17135,-3.708199,-1.9593642,-1.3179725,-5.6223207,6.4460716,-0.44657353,-1.6169187,17.813532,-6.747084,-4.9946446,-5.324938,-4.1671376,2.7293944,-5.4487543,-5.2526364,27.712439,7
17136,-3.9746447,-1.5502534,-1.3153578,-5.4187603,7.16717,-0.4253263,-1.1940247,17.082848,-8.7775955,-7.3683863,-6.124937,-6.3385196,4.1733513,-7.9690967,-6.0874505,36.615147,7
17137,-4.9588943,-1.5058043,-1.4650604,-5.5157037,7.694216,-0.9361647,-1.6968529,18.536108,-7.0764627,-5.1631374,-5.3251143,-4.7047596,2.6853561,-5.929588,-5.9280257,30.510477,7
17138,-4.848157,-3.146897,-1.0625527,-5.665135,8.4093075,0.3966973,-0.09036541,21.316572,-8.787042,-6.94867,-4.931789,-5.9548306,3.5380285,-6.348796,-4.689855,33.66941,7
17139,-4.4252853,-2.3775837,-0.8573393,-6.1914697,8.300902,-0.6926447,-0.33775762,21.297947,-8.883112,-7.4299407,-5.9927435,-6.3117332,3.806185,-6.206774,-6.7022724,37.14088,7
17140,-3.977458,-2.2002475,-1.3213797,-5.440836,8.447602,0.03828097,-0.38171712,18.764193,-9.221121,-7.48852,-6.7742167,-6.6519127,3.7987828,-7.6407237,-6.944452,37.978718,7
17141,-4.5986977,-1.3873411,-1.5171016,-5.7554913,8.462379,-0.51574856,-0.6346556,21.303604,-8.739531,-6.9061174,-5.411883,-6.143121,3.4951193,-5.8890724,-6.601371,35.24782,7
17142,-4.199988,-2.5400546,-1.4999744,-6.4773207,8.035983,1.546425,0.3679686,22.15498,-8.262468,-6.453795,-5.86243,-5.249934,2.9623592,-7.6371427,-5.6805406,34.53491,7
17143,-3.4668245,-2.5701368,-1.5855021,-7.148355,7.35992,0.86122024,-0.7724927,21.862875,-8.6033535,-7.925599,-5.0027614,-6.924523,4.5282645,-6.991685,-6.197178,35.690666,7
17144,-2.310334,-3.571753,-0.09207512,-7.687633,6.8200965,2.896539,-1.4583744,19.625313,-6.8946333,-5.8136454,-5.077516,-5.1477046,2.7931707,-5.707365,-4.5027504,29.107086,7
17145,-3.758073,-3.9694283,-0.5678818,-8.675336,9.160255,2.1156206,-3.021234,22.311728,-7.82017,-6.829214,-4.373368,-6.192025,4.1911335,-7.227556,-5.56438,34.098774,7
17146,-3.022517,-3.5538745,-1.348026,-5.3993177,7.8699226,1.4167428,-0.83234406,19.546535,-8.362738,-6.7688375,-5.504986,-5.8355627,4.0894594,-7.0230007,-6.580658,35.275764,7
17147,-2.8922327,-3.8496118,-1.7603103,-8.152039,7.354721,1.2433993,-2.3781276,21.340952,-6.8408575,-5.826842,-3.935207,-6.2021894,5.5062475,-3.616016,-7.044964,28.437895,7
17148,-4.858863,-4.150986,-1.8595388,-7.9845343,9.774747,1.093772,-3.7280724,22.653376,-6.9730325,-5.2624817,-4.3975434,-5.8431635,4.8692145,-4.6095924,-7.012965,28.338371,7
17149,-4.5393085,-2.3768015,-3.283065,-7.970209,6.5011506,0.8391544,-4.276517,16.79884,-6.741261,-6.2042246,-3.4561098,-7.148906,5.9784417,-5.48698,-6.531314,28.849264,7
17150,-4.3225493,-3.0553231,-2.4137123,-6.5781674,5.553564,2.0592003,-3.3926136,19.464817,-8.301768,-7.2626843,-4.762272,-7.421939,7.396175,-7.8258705,-7.3742404,33.250244,7
17151,-5.311868,-1.9553936,-3.741225,-5.4868164,5.923556,0.18030865,-4.5253067,16.358944,-7.8285747,-6.439471,-2.4456532,-8.452978,9.885215,-5.7917566,-7.182295,25.910513,7
17152,-5.158811,-2.7475543,-1.9574103,-6.994336,6.794025,1.2534518,-3.6989589,16.724306,-9.095989,-6.5404425,-2.3416421,-9.975421,14.063142,-8.55854,-8.708772,26.563206,7
17153,-2.8814685,-0.5500045,-1.8880345,-4.9046016,3.4957368,0.8853279,-3.1220517,10.161847,-6.234356,-3.8482714,-1.1557931,-7.0423975,10.571875,-5.848273,-8.6747875,19.89292,7
17154,-3.044246,-0.4981633,-1.6763781,-4.2228594,3.6075046,0.85581785,-2.5149465,10.406354,-6.4567933,-4.7048044,-2.1781921,-6.54261,9.472773,-7.6819534,-7.720922,24.20921,7
17155,-3.0857224,-0.5697712,-2.0224535,-4.324958,2.3377283,0.17140043,-2.697078,9.546898,-7.238527,-3.88087,-1.9432586,-6.13582,8.030307,-5.4201403,-8.414452,22.488651,7
17156,-3.7761874,-1.2500662,-1.0220264,-4.927488,4.930437,0.6134198,-2.366922,12.88452,-6.80274,-3.4995031,-1.6692749,-4.836333,7.9234276,-5.5477977,-8.3873,21.775608,7
17157,-3.048793,-0.53959215,-1.2901721,-6.8296504,4.206742,0.8225883,-3.626768,13.395859,-8.384899,-5.034867,-3.3246753,-3.2272122,6.510156,-6.4361925,-6.38641,23.882439,7
17158,-4.1598234,-0.7043648,-1.6231925,-5.931898,6.946883,-0.45896888,-4.12962,14.9926405,-7.8465776,-4.11062,-4.0820065,-3.3604329,5.982479,-7.140219,-7.075152,26.57243,7
17159,-5.5736504,-2.205046,-2.7360795,-0.7364956,6.8736796,-1.8332113,-2.4223838,14.068845,-12.431771,-10.531567,-6.968126,-6.6425724,7.4177155,-12.031916,-9.009514,45.452793,7
17160,-6.347289,-1.4039938,-3.7398882,-1.8112618,7.6582427,-1.3593835,-3.2045512,16.482475,-13.381774,-11.098341,-8.097879,-5.6468296,6.1662045,-13.659545,-10.167863,50.383945,7
17161,-4.5759506,-1.2834476,-2.3035104,-1.6605002,5.782611,-0.3420161,-2.6592188,12.383956,-12.220564,-9.916049,-9.027787,-6.249,5.5397115,-12.766316,-10.264029,48.6436,7
17162,-6.086579,-2.0584495,-2.5672421,-2.1914248,6.908809,-0.81471264,-2.7792501,14.135265,-12.819476,-10.102346,-8.670001,-5.7999015,5.322265,-12.894454,-10.897829,49.69009,7
17163,-4.8125887,-1.9879005,-1.9359782,-2.1068304,5.056348,-1.0607708,-1.9482877,10.723411,-11.556773,-9.215523,-8.079731,-5.4480166,4.7661557,-11.942344,-10.22542,46.184933,7
17164,-6.618794,-2.4919903,-2.3102798,-3.3099737,7.1155434,-1.7785084,-2.3406708,14.183019,-10.891976,-8.641284,-7.424206,-4.5054126,4.259536,-12.0503025,-9.883422,43.518013,7
17165,-5.7843294,-2.7975526,-1.4038017,-3.0343256,5.811354,-0.99204135,-2.0920217,11.332,-12.710827,-10.4225025,-7.7710934,-5.660776,5.50163,-13.073565,-9.911012,48.54794,7
17166,-7.384974,-3.3936589,-1.7337953,-2.9602766,8.258957,-1.3465354,-1.9506544,14.409908,-10.945911,-9.12437,-6.412296,-5.6953444,5.0275607,-11.664297,-9.051967,43.32293,7
17167,-5.211056,-2.205207,-1.6919436,-3.4088438,6.484481,-1.2793316,-2.0131326,12.825729,-13.056879,-10.56329,-6.7539315,-5.9976263,6.139231,-13.290561,-9.8877945,48.105785,7
17168,-5.9324255,-2.1692283,-2.497413,-3.3427901,7.7326417,-1.5034868,-2.0732348,13.866848,-9.554161,-7.6171675,-5.064469,-5.1838026,4.591283,-9.01145,-6.5987153,35.255016,7
17169,-4.6415553,-1.6590493,-1.1062937,-3.3040702,6.739252,-1.4390651,-2.1128132,11.554106,-11.355465,-9.317974,-6.6346726,-5.987191,5.484026,-11.290746,-8.276134,43.429424,7
17170,-4.1671753,-0.9707877,-1.1119237,-4.13363,5.5860724,-0.3769846,-1.4751983,11.206619,-9.816019,-8.572353,-5.099871,-5.2710695,4.508808,-9.615157,-6.6649113,37.070522,7
17171,-4.897211,-1.842581,-0.58105433,-3.3456235,5.717969,-0.29885843,-2.0842185,11.325363,-11.480435,-8.877363,-6.6687512,-5.262066,4.9134016,-10.496706,-7.5464997,41.75291,7
17172,-4.7748003,-1.6370049,-0.9764213,-3.5091846,5.4921465,-0.55535394,-1.2881024,10.655038,-10.737161,-8.701514,-6.673179,-5.1617174,4.863134,-10.699285,-6.962286,39.499226,7
17173,-4.4541874,-1.1349447,-0.39233565,-3.480268,5.5169306,-0.046309695,-1.5962415,11.454052,-13.398622,-9.995247,-8.551612,-5.189243,6.041912,-13.790636,-9.246884,48.91618,7
17174,-4.346618,-1.0342184,-1.6876221,-3.1393054,4.878495,-0.022508806,-1.994321,10.699221,-11.921143,-8.904794,-7.6898375,-4.7941995,5.142904,-11.923678,-8.702232,43.748928,7
17175,-3.7783978,-1.5778897,-0.43904102,-3.967546,5.543036,0.7214663,-1.7269695,11.690978,-12.483537,-9.85735,-7.40476,-5.0098314,5.545766,-12.451085,-8.130741,44.754864,7
17176,-3.8389716,-0.74763525,-2.081146,-4.173313,7.361641,0.42104685,-2.5386329,14.309546,-9.678363,-7.6882043,-5.928605,-4.6998334,4.479127,-10.754395,-6.6895776,37.06171,7
17177,-4.605365,-1.4219708,-1.3447564,-2.4490874,7.1229057,0.35385233,-0.68210775,13.40215,-10.767484,-9.021508,-4.6731644,-6.026568,6.4816236,-10.429209,-6.9283323,38.175056,7
17178,-4.181881,-1.1282121,-2.641363,-3.391028,6.863034,0.27791727,-1.3088728,13.060874,-11.8345175,-8.623083,-5.8704896,-6.927359,6.5682125,-10.631961,-8.528066,42.99529,7
17179,-5.8241754,-0.5959035,-2.6135974,-3.838795,8.805992,-0.48251432,-2.5715563,13.952447,-10.472341,-8.285227,-4.4141645,-6.3796415,6.7776136,-8.462349,-6.430589,34.606487,7
17180,-5.069829,-0.730415,-2.1652591,-3.516722,7.935368,-0.09774663,-1.9937335,13.195524,-10.574909,-8.037067,-4.7111936,-6.4060297,6.5132327,-9.683301,-6.696295,35.719936,7
17181,-5.1682305,0.16678472,-2.4714506,-2.8713386,7.0265303,-0.8391679,-2.1738646,11.729601,-10.450663,-8.476418,-3.6163251,-6.123251,6.9890623,-9.388223,-5.957339,32.90959,7
17182,-4.841959,-0.638382,-2.088044,-2.7689393,6.491562,-0.60595894,-1.8202772,10.574426,-11.691583,-8.766307,-4.026946,-6.220092,7.5736523,-9.369569,-8.34202,37.389362,7
17183,-5.4358416,-1.1351106,-2.5366235,-2.3962367,7.278833,-0.71754533,-2.2693162,12.454912,-11.85161,-9.306722,-3.8977747,-5.885509,7.781012,-9.228458,-7.0722055,36.57267,7
17184,-5.0820236,-1.8725281,-1.9007723,-2.4432657,7.1496453,-0.95252943,-1.2798208,11.540709,-13.391229,-9.957723,-5.448017,-6.8550625,8.10786,-9.956537,-9.186576,43.33029,7
17185,-4.647661,-1.1621332,-2.9915595,-1.7724978,5.823573,-1.1568997,-2.2965891,10.97124,-12.92774,-9.70563,-5.505525,-6.020877,7.782907,-10.433502,-7.7480083,41.277622,7
17186,-4.838164,-1.9974492,-1.1213888,-1.8467076,6.5133266,-1.5935084,-0.28447172,8.847667,-12.33681,-9.643761,-4.869068,-5.8699822,7.552744,-10.077414,-6.9260263,38.085407,7
17187,-4.892664,-1.652001,-3.1271126,-0.66602445,5.6971893,-1.7894721,-1.0693718,11.902106,-12.835267,-9.389045,-4.2299514,-5.52421,7.6551805,-11.102859,-6.818112,38.13371,7
17188,-5.4463096,-1.9201864,-2.678719,-1.8914671,7.3101997,-2.3556473,-1.3090758,12.166819,-12.858063,-10.070352,-5.756724,-7.061244,7.102168,-12.21861,-7.5978823,42.542194,7
17189,-7.090537,-2.0457127,-3.8048415,-1.1467143,8.622101,-2.3757296,-2.8723786,16.936945,-13.329298,-11.115747,-6.348945,-6.89961,7.4357004,-13.233776,-8.883376,47.39597,7
17190,-2.272715,-0.33990964,-0.86987585,-3.6741686,1.2785043,2.9540863,-1.2121352,9.77248,-2.8839676,-1.0139228,-3.8874102,-2.4633882,0.9797113,-3.3208845,-2.4936984,12.217572,7
17191,-1.9671018,-1.2685386,-1.5207534,-2.947184,1.5543903,3.8765385,-1.3227763,13.4675455,-4.16459,-1.3762552,-3.141509,-2.1637225,1.9901543,-2.973172,-2.7091324,13.479143,7
17192,-2.1422248,-0.9279564,-0.5587947,-3.653851,0.75535756,2.8959575,-1.5018212,10.151333,-4.070449,-1.4307882,-3.9809418,-1.7602302,1.9247726,-3.695412,-3.879399,15.159669,7
17193,-2.1372676,-0.48030585,-1.4151841,-4.2724657,1.7681164,2.271034,-1.6430463,12.01315,-3.1225367,-0.0491952,-4.7215877,-1.1023654,0.5464454,-3.533929,-3.9575193,12.51149,7
17194,-1.6858605,-0.6573696,-0.8919782,-3.9921877,1.3150045,3.4965627,-1.4499753,11.86522,-3.7565389,-0.8060661,-4.770857,-1.0971913,1.2087201,-3.9075541,-3.8846052,13.457522,7
17195,-2.0975258,-1.5065901,-0.48645878,-4.643124,1.8054264,4.301848,-1.4983602,13.088326,-2.420978,0.7809165,-5.27069,-1.718293,0.18028066,-2.7809527,-3.4607155,10.185287,7
17196,-2.8555584,-1.4293411,-0.5771901,-5.132793,1.8919334,4.2249303,-2.514845,13.601401,-3.796073,-1.4531382,-5.176869,-2.9365113,1.4008238,-4.050461,-3.797629,15.835418,7
17197,-1.9103949,-1.3709999,-1.0632071,-5.584891,1.8516127,2.7190266,-1.8804654,12.43003,-5.342857,-3.0023623,-4.699434,-3.068941,2.0667212,-4.3815284,-2.9545472,17.618372,7
17198,-3.3885732,-1.7434013,-1.3593915,-5.040518,2.625462,1.8276833,-1.659401,13.391038,-5.5240207,-3.135671,-3.5987782,-2.9641805,1.8411437,-4.5936193,-2.0138524,16.914307,7
17199,-2.4886634,-1.1135837,-1.4611603,-5.7584395,2.680759,1.6853653,-1.6290737,12.391875,-3.581745,-0.858288,-3.4570084,-1.755271,0.811111,-3.0250554,-2.5485687,12.629193,7
17200,-3.2686405,-2.2654784,-2.0522735,-5.1703634,3.0867915,1.909131,-1.6663524,14.46305,-3.5598185,-1.197583,-3.4220662,-1.8334452,0.38022217,-2.528489,-2.119442,12.329866,7
17201,-2.27433,-1.259644,-0.7641185,-4.7821183,2.3423011,2.236686,-1.7843832,11.641798,-3.4008095,-0.68499786,-3.9280996,-1.8390082,0.6483628,-2.532885,-3.3047993,12.954111,7
17202,-2.7698228,-1.497039,-0.93026304,-4.779245,2.283661,3.2191207,-1.912812,12.0457945,-2.1848454,-0.35383323,-3.5350957,-1.5051272,-0.1701378,-2.7916288,-1.6488156,10.104664,7
17203,-3.8041277,-0.80727714,-2.570402,-3.121298,5.8147964,1.7841525,-3.127187,14.96521,-6.8577824,-5.414425,-4.2262254,-4.0838113,2.9058967,-7.1453614,-5.742054,27.746094,7
17204,-2.7236469,-1.11388,-2.8271616,-2.081527,3.944308,2.139036,-2.8294203,12.783149,-6.262935,-4.629931,-4.495406,-3.705414,3.0950723,-4.7103696,-6.1404233,23.724901,7
17205,-2.7057564,0.15870896,-2.8926303,-2.7294507,5.3906565,2.4591072,-2.811723,13.84581,-6.7922225,-4.9963603,-4.2768555,-4.0051036,2.9512084,-6.7391515,-6.3722887,27.206297,7
17206,-3.435424,-0.61476237,-2.8333004,-3.6491292,6.4198265,1.3348323,-3.1817896,14.39908,-8.452079,-6.2014484,-5.3513803,-4.3109717,3.8168628,-7.6812143,-8.059659,32.00579,7
17207,-4.950185,-1.3823252,-2.8473964,-4.2974524,6.5660686,1.0753348,-3.8760629,14.835933,-9.7736635,-7.517313,-6.2498403,-4.8855863,4.3101234,-9.933377,-8.723375,38.58947,7
17208,-4.881926,-1.5031784,-2.6426373,-3.6114304,4.9741454,2.335638,-2.5741088,14.373879,-7.760998,-5.1875234,-5.831605,-3.2164645,3.2899477,-7.845334,-7.2723937,30.025803,7
17209,-3.8047497,-0.67657006,-1.8181715,-4.0696588,5.334495,2.9025764,-2.7692926,13.73904,-9.241886,-7.278607,-6.3163753,-3.1804914,3.662628,-8.774547,-6.8538938,33.230034,7
17210,-4.3485937,-0.7700185,-2.4742208,-3.9404986,5.815913,2.8701365,-3.8395762,14.454326,-7.897654,-5.8551226,-5.4086223,-3.0849137,4.0210047,-6.337197,-6.4376655,27.423025,7
17211,-4.523514,-1.4604642,-2.1629674,-3.2985244,6.422672,2.3282342,-3.500395,14.908591,-8.2103195,-5.8400927,-4.3809457,-2.732065,3.6305456,-6.5181103,-6.0630703,26.9156,7
17212,-5.0986867,-1.7459116,-2.0175548,-2.0948277,6.5858583,2.27977,-2.4507565,14.264467,-7.4643607,-5.215812,-4.1125703,-3.322747,3.1831741,-5.5389194,-5.353754,24.286087,7
17213,-4.409163,-1.0070678,-1.6657491,-3.5200255,7.3235807,0.7014921,-1.9796296,15.3532715,-7.6632032,-5.742134,-3.9061203,-3.4728367,3.4173334,-5.686883,-4.7654862,24.54397,7
17214,-4.2955084,-1.2268605,-2.0690215,-3.1758878,6.945619,1.1387109,-2.6419187,14.850736,-7.0394673,-5.4531803,-3.526051,-4.2374907,3.33114,-5.123046,-4.051494,22.438257,7
17215,-4.2072635,-0.78729165,-2.3145955,-4.0004044,5.0484314,1.9683716,-2.7073677,12.93857,-7.382899,-5.4889593,-3.6842854,-3.9945736,3.488471,-5.652418,-5.7463017,25.115456,7
17216,-4.21547,-1.1261268,-1.9211184,-3.3468301,4.8945446,1.9135554,-2.260074,12.783488,-7.7908587,-5.3912377,-4.775451,-3.6139412,2.8767734,-7.1101847,-5.690406,27.370363,7
17217,-3.976426,-1.6584014,-1.9943361,-1.8734809,4.5692797,1.9513478,-1.5267621,13.935723,-7.482854,-5.752916,-4.481688,-3.4190083,3.4181895,-6.4363284,-5.91595,26.48773,7
17218,-6.154369,-2.7172244,-3.9704776,-6.391162,6.0339975,3.0658839,-6.133354,20.949848,-5.7335887,-3.2655368,-4.2280116,-4.5973816,3.078118,-8.123129,-4.5128236,24.054895,7
17219,-5.327399,-1.542905,-2.6562767,-5.997961,5.5716553,2.1279728,-4.6591544,18.716362,-5.037796,-2.6624596,-6.6642575,-4.603255,2.603143,-7.598524,-6.6513033,28.23948,7
17220,-5.688568,-1.8306658,-4.4255185,-6.5783005,6.0785365,0.27621633,-6.964041,19.419079,-6.187282,-3.6417837,-4.3674135,-4.2392564,2.6885529,-6.6111035,-4.7625833,25.273787,7
17221,-4.6376414,-1.4946439,-3.3102458,-7.20953,4.799442,0.9888638,-5.3592105,18.843279,-5.89612,-3.6524875,-5.632662,-3.3937807,1.877067,-6.3120165,-5.156325,25.848858,7
17222,-5.0573435,-2.1111412,-3.4413202,-7.694318,5.555731,-0.46846214,-6.0389647,18.666382,-5.557423,-3.4346452,-4.3276362,-3.2027862,2.3343213,-6.5635204,-3.851875,22.45651,7
17223,-6.2587576,-0.48646823,-3.750258,-7.8442087,7.2171316,0.07891433,-5.6239314,20.946663,-6.5945935,-4.7741055,-5.120725,-3.7851758,2.8539498,-7.3034387,-3.6988435,26.056784,7
17224,-5.4787035,-0.402043,-3.3101158,-6.806813,6.259412,-0.42827475,-5.355512,17.60521,-4.9046993,-3.0010397,-3.529195,-3.7355103,2.518999,-5.844148,-3.2792141,19.869991,7
17225,-5.7755237,-0.992426,-3.3535218,-7.535775,6.6396112,0.14483699,-5.7157083,19.7312,-5.894572,-3.290012,-4.3253875,-2.8013537,2.2415612,-6.7520986,-3.634517,22.912836,7
17226,-5.3239093,0.20964158,-4.0811996,-7.1959023,6.09996,-0.085577734,-5.4690685,17.503344,-6.4428926,-3.9590204,-3.300206,-2.9712903,3.02424,-6.789309,-2.6798725,21.78873,7
17227,-5.923905,-0.7384393,-3.6143966,-6.933506,7.3280764,-0.55677146,-5.486561,19.127441,-6.460771,-4.0227056,-3.473763,-2.9284403,3.3255122,-7.068508,-4.815134,24.663475,7
17228,-4.6128635,-0.014318443,-3.071564,-5.8348184,5.2344,0.28405118,-4.026573,15.227746,-6.6092863,-3.517382,-2.922188,-2.5345743,4.0768046,-6.20805,-4.5285096,20.96117,7
17229,-5.504308,-0.45483443,-2.5758243,-5.798104,6.739544,-0.30304164,-3.286865,16.441477,-7.4092755,-5.117,-2.8119798,-3.4499128,4.608776,-6.372916,-4.9455924,24.684334,7
17230,-5.8532815,-0.47979775,-2.089454,-5.6527367,7.520263,-0.28904742,-3.4647279,16.47725,-6.802699,-3.3572571,-2.9573362,-1.7039527,3.5843132,-6.5865293,-5.6621237,21.851004,7
17231,-6.7504,-0.46009433,-2.2732196,-6.7224393,9.33113,-0.6366505,-4.5165052,20.593573,-7.491701,-4.1795063,-3.2091467,-0.76961493,4.4060736,-5.9123526,-5.966556,22.206074,7
17232,-6.506215,-1.0177706,-2.7470267,-6.0581436,8.35619,-0.24345471,-4.0743046,18.90427,-7.5432916,-4.588143,-2.7882042,-1.9056782,6.35962,-6.6772003,-6.6126986,22.368402,7
17233,-6.143683,-0.59860367,-1.9879417,-6.1359587,8.757318,-0.5950675,-3.9457014,18.647633,-7.6402025,-4.754799,-3.8516698,-1.5407803,6.3739347,-6.5292425,-7.7117767,23.142832,7
17234,-6.807698,0.057592966,-2.463891,-5.3746734,9.324519,-0.7390555,-3.8784952,17.47226,-8.358624,-5.5314884,-4.732795,-1.5848074,6.4631786,-7.804201,-7.7483215,27.701887,7
17235,-5.9926157,-0.31404454,-2.7206287,-5.741625,8.401362,-0.14611033,-4.0883875,19.255121,-8.833364,-6.2525964,-4.2850842,-2.7226806,7.0449524,-7.3976603,-6.615221,28.113525,7
17236,-5.632564,-0.65951335,-2.632443,-6.3615336,8.9801855,-0.72618353,-4.326479,19.989107,-8.572453,-6.031697,-4.3909836,-2.864383,6.4934616,-9.209258,-8.330436,31.8192,7
17237,-6.0772448,-1.2368731,-2.3437383,-5.7002273,8.612149,-1.3196398,-3.2514474,19.91472,-8.678651,-5.982635,-4.6224093,-4.369631,5.4537735,-9.153034,-8.316131,34.491787,7
17238,-5.21067,-0.63236135,-2.3869863,-6.089035,8.157437,-0.5001181,-3.4091005,18.998087,-9.135058,-6.483248,-6.1147647,-3.6568155,4.9994287,-10.477514,-9.336466,37.976574,7
17239,-6.5458684,-1.3730314,-2.2149563,-5.5779333,9.338092,-0.804097,-3.5233572,20.799212,-10.445546,-8.241007,-7.0564833,-4.4081326,5.1448154,-11.413123,-8.77488,42.30935,7
17240,-5.4458513,-1.0298702,-2.5888853,-6.551074,8.805044,0.29887158,-3.9876268,22.08451,-9.764345,-7.14418,-7.908513,-4.52837,4.3596687,-10.437096,-9.348026,42.356167,7
17241,-5.3461347,-1.5525972,-3.1549377,-5.9530272,8.256925,-0.5837318,-3.3052678,22.215092,-10.254472,-7.561523,-7.9496346,-4.376333,4.01147,-11.199564,-8.657182,42.595165,7
17242,-5.2271156,-1.996947,-2.6301913,-5.716078,8.161608,0.96746206,-3.6753292,23.568237,-8.295813,-5.706529,-7.894596,-3.9800694,3.075294,-9.172525,-9.986211,40.0618,7
17243,-3.227831,-3.37633,-0.7795669,-4.7372127,6.5841956,1.6329749,-2.3553715,18.783768,-10.660537,-8.637469,-7.8010354,-4.9754233,4.6064405,-8.623104,-8.2606735,42.261723,7
17244,-3.0614316,-3.714323,-1.7700937,-5.302044,7.3325353,1.5784553,-3.0354505,22.003523,-9.47917,-7.2036123,-7.878083,-5.2599816,4.718659,-9.914361,-8.958457,43.410732,7
17245,-4.337613,-3.288656,-1.6616669,-4.901745,7.712783,0.40430796,-3.1317658,19.664852,-12.1751585,-9.513203,-9.26932,-6.5041537,5.6223564,-10.780538,-9.388843,49.04195,7
17246,-4.719665,-2.398897,-2.287279,-5.4777794,8.302627,0.88069034,-4.07666,21.486443,-13.948021,-10.542514,-9.938621,-8.402129,7.937106,-10.763084,-12.85258,54.94254,7
17247,-4.662257,-3.328536,-1.8979869,-5.503792,7.2251015,0.68551946,-3.9910328,20.91067,-14.667501,-10.585075,-10.280645,-7.7726965,7.7414603,-10.90251,-11.061846,53.013542,7
17248,-3.5523813,-2.6212554,-3.390664,-5.842272,6.285338,1.6164417,-5.3227897,20.840195,-13.550974,-11.220462,-8.790163,-8.823677,8.359198,-10.840069,-10.630861,52.69989,7
17249,-4.0460734,-3.1184666,-2.6530914,-5.4915576,4.4433193,2.9776103,-3.979395,19.990543,-11.170216,-9.336743,-7.7906246,-6.7523227,6.226261,-9.29405,-8.182659,43.820484,7
17250,-4.585321,-2.214576,-4.05026,-6.208462,5.317653,1.8398937,-5.8115,21.53631,-10.237925,-8.496083,-7.525015,-7.0481305,5.827756,-9.958041,-7.3317127,42.240147,7
17251,-3.819466,-3.1799035,-2.7990627,-5.805471,3.1387088,3.5356543,-3.5492177,19.321573,-9.033832,-6.123787,-7.746429,-5.0969334,4.2136736,-10.193954,-6.362937,35.886787,7
17252,-3.327282,-3.1933613,-1.9500737,-7.2971897,3.7810495,2.5458984,-3.5172508,19.912516,-9.237082,-5.972812,-7.364396,-4.912196,4.776278,-8.906382,-6.522314,33.932323,7
17253,-4.7034903,-3.0090883,-3.6511745,-5.0858293,4.2408457,3.006666,-4.604875,19.912004,-6.856374,-2.808568,-7.3355155,-3.9009724,2.9161437,-7.5796156,-6.4144135,26.880623,7
17254,-7.482787,-4.0724797,-4.4347854,-5.763357,7.0232954,0.6817573,-6.2772393,22.37543,-5.0980396,-1.6836162,-4.389335,-3.0330946,2.4109497,-4.7305293,-5.2277946,18.859207,7
17255,-5.4011526,-2.6808577,-4.2643065,-4.594926,4.7758307,2.088093,-4.856919,17.946514,-3.5920875,0.5734399,-4.6527495,-2.3464286,1.097151,-4.6639566,-5.797872,16.620827,7
17256,-6.2025447,-3.8646424,-2.9734,-7.2472754,6.1455274,1.7803594,-5.670531,20.26849,-4.8750844,-1.7309706,-4.9869385,-2.7613583,1.7707474,-5.9279313,-5.825821,21.734499,7
17257,-5.4884315,-1.8669593,-3.7834058,-5.5254765,4.582355,4.705694,-4.8725505,19.083548,-4.0508585,-1.1702979,-5.124742,-2.634345,1.4228826,-4.8075004,-5.2301416,18.943766,7
17258,-3.5183938,-1.3660742,-1.7032125,-3.9313674,4.638849,1.1204555,-3.1419024,11.433753,-4.2889633,-1.76509,-5.0485473,-3.192548,1.2946122,-5.575478,-4.6543813,18.46651,7
17259,-3.5516365,-1.1636292,-2.168341,-4.564049,3.4015827,2.3405106,-3.9107738,13.082991,-8.587475,-5.98789,-5.9956837,-5.2335167,3.7194436,-9.14092,-5.338429,31.228937,7
17260,-3.5455902,-1.1103003,-1.2639486,-4.1826973,5.0812063,0.44980133,-2.7636998,12.208018,-5.9044266,-2.082203,-6.869092,-2.8680365,1.7302302,-7.847175,-6.739752,25.873077,7
17261,-4.4521985,-0.9717695,-1.391748,-4.87466,4.4625306,1.4465511,-3.0194883,12.152129,-7.8989997,-4.768586,-6.96564,-3.7187495,2.5827558,-8.086898,-6.3235383,30.127792,7
17262,-4.63723,-2.3422074,-0.35130405,-4.5795784,4.7573423,1.2545441,-1.6861386,11.710575,-7.293983,-3.44933,-7.2361717,-3.4031394,2.2312162,-8.351446,-6.932897,29.301245,7
17263,-3.9200995,-1.5446215,-1.7025747,-4.1840467,3.9885597,0.8540577,-3.2329865,11.861486,-9.244635,-5.1791296,-8.299136,-4.4168773,3.110097,-9.470121,-7.0381284,33.854572,7
17264,-4.030211,-1.3128862,-1.8191997,-4.76854,5.1869054,1.5510473,-4.1265397,14.024713,-9.571228,-4.42309,-8.683242,-2.7676086,2.2700727,-10.104547,-7.853605,33.560585,7
17265,-4.550299,-0.98756605,-2.1410484,-5.1856117,5.554705,1.737139,-3.3606615,14.309873,-7.705121,-4.3969626,-8.060401,-4.1070952,2.4806361,-8.796321,-6.1757164,31.371956,7
